ID,_id,department,lastModified,name,program,record_time,score,start_time,step_correctness,step_video_file,studentID,subject,total
,66765271fd02f933be6ac9fc,SO,2024-06-22T04:27:59.313Z,,BA(Hons)AASSM,"[{""timestamp"":1719030410734,""datestring"":""22/6/2024 下午12:26:50""},{""timestamp"":1719030422038,""datestring"":""22/6/2024 下午12:27:02""},{""timestamp"":1719030433499,""datestring"":""22/6/2024 下午12:27:13""},{""timestamp"":1719030444648,""datestring"":""22/6/2024 下午12:27:24""},{""timestamp"":1719030456231,""datestring"":""22/6/2024 下午12:27:36""},{""timestamp"":1719030467719,""datestring"":""22/6/2024 下午12:27:47""},{""timestamp"":1719030479232,""datestring"":""22/6/2024 下午12:27:59""}]",,1719030385864,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240622-966944-22222222h-step1"",""20240622-804015-22222222h-step2"",""20240622-359036-22222222h-step3"",""20240622-951071-22222222h-step4"",""20240622-283170-22222222h-step5"",""20240622-969799-22222222h-step6"",""20240622-777533-22222222h-step7""]",22222222h,52355-SY,[1]
,667656b9fd02f933be6ac9fd,SN,2024-06-22T04:44:58.128Z,,BA(Hons)AASSM,"[{""timestamp"":1719031498047,""datestring"":""22/6/2024 下午12:44:58""}]",,1719031481664,"[{""Step"":""FAIL""}]","[""20240622-709604-22222222h-step1""]",22222222h,52355-SY,[]
,66765797fd02f933be6ac9fe,SO,2024-06-22T04:48:42.660Z,,BA(Hons)SW,"[{""timestamp"":1719031722579,""datestring"":""22/6/2024 下午12:48:42""}]",,1719031703717,"[{""Step"":""FAIL""}]","[""20240622-468240-22222222h-step1""]",22222222h,ABCT1103,[]
,66765935fd02f933be6ac9ff,SN,2024-06-22T04:56:49.528Z,,BA(Hons)AASSM,"[{""timestamp"":1719032141494,""datestring"":""22/6/2024 下午12:55:41""},{""timestamp"":1719032152870,""datestring"":""22/6/2024 下午12:55:52""},{""timestamp"":1719032164118,""datestring"":""22/6/2024 下午12:56:04""},{""timestamp"":1719032175396,""datestring"":""22/6/2024 下午12:56:15""},{""timestamp"":1719032186882,""datestring"":""22/6/2024 下午12:56:26""},{""timestamp"":1719032198234,""datestring"":""22/6/2024 下午12:56:38""},{""timestamp"":1719032209446,""datestring"":""22/6/2024 下午12:56:49""}]",,1719032117634,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240622-984012-22222222h-step1"",""20240622-832834-22222222h-step2"",""20240622-715484-22222222h-step3"",""20240622-760248-22222222h-step4"",""20240622-959202-22222222h-step5"",""20240622-638061-22222222h-step6"",""20240622-320428-22222222h-step7""]",22222222h,52355-SY,[1]
,66765a93fd02f933be6aca00,SO,2024-06-22T05:49:00.421Z,,BA(Hons)AASSM,"[{""timestamp"":1719032482345,""datestring"":""22/6/2024 下午1:01:22""},{""timestamp"":1719035248719,""datestring"":""22/6/2024 下午1:47:28""},{""timestamp"":1719035340340,""datestring"":""22/6/2024 下午1:49:00""}]",,1719032467579,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240622-353259-22222222h-step1"",""20240622-965319-22222222h-step1"",""20240622-630515-22222222h-step1""]",22222222h,ABCT1103,[]
,66765bbbfd02f933be6aca01,SN,2024-06-22T05:07:36.137Z,,BA(Hons)SW,"[{""timestamp"":1719032786745,""datestring"":""22/6/2024 下午1:06:26""},{""timestamp"":1719032799350,""datestring"":""22/6/2024 下午1:06:39""},{""timestamp"":1719032810538,""datestring"":""22/6/2024 下午1:06:50""},{""timestamp"":1719032821790,""datestring"":""22/6/2024 下午1:07:01""},{""timestamp"":1719032832997,""datestring"":""22/6/2024 下午1:07:12""},{""timestamp"":1719032844357,""datestring"":""22/6/2024 下午1:07:24""},{""timestamp"":1719032856055,""datestring"":""22/6/2024 下午1:07:36""}]",,1719032763047,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240622-515258-22222222h-step1"",""20240622-582272-22222222h-step2"",""20240622-101793-22222222h-step3"",""20240622-874199-22222222h-step4"",""20240622-845894-22222222h-step5"",""20240622-168770-22222222h-step6"",""20240622-591085-22222222h-step7""]",22222222h,52355-SY,[1]
,66766152fd02f933be6aca02,SO,2024-06-22T05:32:18.945Z,,BA(Hons)AASSM,"[{""timestamp"":1719034223153,""datestring"":""22/6/2024 下午1:30:23""},{""timestamp"":1719034256023,""datestring"":""22/6/2024 下午1:30:56""},{""timestamp"":1719034282849,""datestring"":""22/6/2024 下午1:31:22""},{""timestamp"":1719034295138,""datestring"":""22/6/2024 下午1:31:35""},{""timestamp"":1719034310817,""datestring"":""22/6/2024 下午1:31:50""},{""timestamp"":1719034326171,""datestring"":""22/6/2024 下午1:32:06""},{""timestamp"":1719034338863,""datestring"":""22/6/2024 下午1:32:18""}]",,1719034194211,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240622-109571-22222222g-step1"",""20240622-596770-22222222g-step2"",""20240622-348533-22222222g-step3"",""20240622-580484-22222222g-step4"",""20240622-420905-22222222g-step5"",""20240622-558198-22222222g-step6"",""20240622-965556-22222222g-step7""]",22222222g,52355-SY,[0]
,667662b2fd02f933be6aca03,SN,2024-06-22T05:36:36.685Z,,BA(Hons)AASSM,"[{""timestamp"":1719034569899,""datestring"":""22/6/2024 下午1:36:09""},{""timestamp"":1719034596604,""datestring"":""22/6/2024 下午1:36:36""}]",,1719034546899,"[{""Step"":""GOOD""},{""Step"":""FAIL""}]","[""20240622-550657-22222222h-step1"",""20240622-723028-22222222h-step2""]",22222222h,ABCT1103,[]
,667663f4fd02f933be6aca04,SO,2024-06-22T05:41:30.679Z,,BA(Hons)SW,"[{""timestamp"":1719034890598,""datestring"":""22/6/2024 下午1:41:30""}]",,1719034868111,"[{""Step"":""PERFECT""}]","[""20240622-957777-22222222h-step1""]",22222222h,52355-SY,[]
,667667c1fd02f933be6aca06,SN,2024-06-22T05:58:14.687Z,,BA(Hons)SW,"[{""timestamp"":1719035861706,""datestring"":""22/6/2024 下午1:57:41""},{""timestamp"":1719035872410,""datestring"":""22/6/2024 下午1:57:52""},{""timestamp"":1719035883300,""datestring"":""22/6/2024 下午1:58:03""},{""timestamp"":1719035894606,""datestring"":""22/6/2024 下午1:58:14""}]",,1719035841990,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240622-171853-22222222h-step1"",""20240622-491821-22222222h-step2"",""20240622-736542-22222222h-step3"",""20240622-608746-22222222h-step4""]",22222222h,JS3337,[]
,667668c5fd02f933be6aca07,SO,2024-06-22T06:04:14.241Z,,BA(Hons)AASSM,"[{""timestamp"":1719036186491,""datestring"":""22/6/2024 下午2:03:06""},{""timestamp"":1719036197217,""datestring"":""22/6/2024 下午2:03:17""},{""timestamp"":1719036208095,""datestring"":""22/6/2024 下午2:03:28""},{""timestamp"":1719036219017,""datestring"":""22/6/2024 下午2:03:39""},{""timestamp"":1719036230459,""datestring"":""22/6/2024 下午2:03:50""},{""timestamp"":1719036241391,""datestring"":""22/6/2024 下午2:04:01""},{""timestamp"":1719036254160,""datestring"":""22/6/2024 下午2:04:14""}]",,1719036101699,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240622-219760-22222222k-step1"",""20240622-974034-22222222k-step2"",""20240622-384753-22222222k-step3"",""20240622-405030-22222222k-step4"",""20240622-513007-22222222k-step5"",""20240622-666605-22222222k-step6"",""20240622-591541-22222222k-step7""]",22222222k,52355-SY,[1]
,66766aa9fd02f933be6aca08,SO,2024-06-22T06:11:15.136Z,,BA(Hons)SW,"[{""timestamp"":1719036607415,""datestring"":""22/6/2024 下午2:10:07""},{""timestamp"":1719036618932,""datestring"":""22/6/2024 下午2:10:18""},{""timestamp"":1719036630195,""datestring"":""22/6/2024 下午2:10:30""},{""timestamp"":1719036641679,""datestring"":""22/6/2024 下午2:10:41""},{""timestamp"":1719036652877,""datestring"":""22/6/2024 下午2:10:52""},{""timestamp"":1719036664066,""datestring"":""22/6/2024 下午2:11:04""},{""timestamp"":1719036675055,""datestring"":""22/6/2024 下午2:11:15""}]",,1719036585247,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240622-776779-22222222h-step1"",""20240622-212829-22222222h-step2"",""20240622-153336-22222222h-step3"",""20240622-725088-22222222h-step4"",""20240622-752058-22222222h-step5"",""20240622-947119-22222222h-step6"",""20240622-152983-22222222h-step7""]",22222222h,52355-SY,[1]
,6676c927fd02f933be6aca09,SN,2024-06-22T12:53:31.501Z,,BA(Hons)SPSE,"[{""timestamp"":1719060811420,""datestring"":""22/6/2024 下午8:53:31""}]",,1719060775501,"[{""Step"":""FAIL""}]","[""20240622-690642-12345678s-step1""]",12345678s,ABCT1103,[]
,667709c6fd02f933be6aca0a,ABCT,2024-06-22T17:31:01.540Z,,BA(Hons)SW,"[{""timestamp"":1719077369836,""datestring"":""23/6/2024 上午1:29:29""},{""timestamp"":1719077383927,""datestring"":""23/6/2024 上午1:29:43""},{""timestamp"":1719077398680,""datestring"":""23/6/2024 上午1:29:58""},{""timestamp"":1719077415502,""datestring"":""23/6/2024 上午1:30:15""},{""timestamp"":1719077433416,""datestring"":""23/6/2024 上午1:30:33""},{""timestamp"":1719077447897,""datestring"":""23/6/2024 上午1:30:47""},{""timestamp"":1719077461458,""datestring"":""23/6/2024 上午1:31:01""}]",,1719077318565,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""}]","[""20240623-514913-45554555g-step1"",""20240623-701078-45554555g-step2"",""20240623-190788-45554555g-step3"",""20240623-688613-45554555g-step4"",""20240623-629718-45554555g-step5"",""20240623-382412-45554555g-step6"",""20240623-141856-45554555g-step7""]",45554555g,ABCT1103,[2]
,66770a8efd02f933be6aca0b,HTI,,,BA(Hons)SW,,,1719077518111,,,45554555g,ABCT1103,
,6678e59bfd02f933be6aca0c,SO,,,BA(Hons)SW,,,1719199131200,,,22222222j,52355-SY,
,6678e848fd02f933be6aca0d,SN,,,BA(Hons)AASSM,,,1719199816610,,,22222222j,ABCT1103,
,6678e99bfd02f933be6aca0e,SN,,,BA(Hons)AASSM,,,1719200155636,,,22222222g,52355-SY,
,6678ead1fd02f933be6aca0f,SO,,,BA(Hons)ASS (SW/SPSE),,,1719200465734,,,22222222h,JS3337,
,6678eb0ffd02f933be6aca10,SN,,,BA(Hons)ASS (SW/SPSE),,,1719200527397,,,22222222h,JS3337,
,6678eb8efd02f933be6aca11,SO,,,BA(Hons)AASSM,,,1719200654445,,,22222222g,JS3337,
,6678ef10fd02f933be6aca12,SO,2024-06-24T04:01:09.126Z,,BSc(Hons)ASTC,"[{""timestamp"":1719201606376,""datestring"":""24/6/2024 下午12:00:06""},{""timestamp"":1719201616564,""datestring"":""24/6/2024 下午12:00:16""},{""timestamp"":1719201626866,""datestring"":""24/6/2024 下午12:00:26""},{""timestamp"":1719201637391,""datestring"":""24/6/2024 下午12:00:37""},{""timestamp"":1719201647778,""datestring"":""24/6/2024 下午12:00:47""},{""timestamp"":1719201658755,""datestring"":""24/6/2024 下午12:00:58""},{""timestamp"":1719201669045,""datestring"":""24/6/2024 下午12:01:09""}]",,1719201552108,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""}]","[""20240624-548669-12345678s-step1"",""20240624-883899-12345678s-step2"",""20240624-911405-12345678s-step3"",""20240624-524359-12345678s-step4"",""20240624-704484-12345678s-step5"",""20240624-831682-12345678s-step6"",""20240624-937641-12345678s-step7""]",12345678s,SO4013,[4]
,6678ef1bfd02f933be6aca13,HTI,,,BA(Hons)SW,,,1719201563506,,,22222222h,52355-SY,
,667917d2fd02f933be6aca14,HTI,2024-06-24T06:57:11.338Z,,BA(Hons)SW,"[{""timestamp"":1719212058356,""datestring"":""24/6/2024 下午2:54:18""},{""timestamp"":1719212088179,""datestring"":""24/6/2024 下午2:54:48""},{""timestamp"":1719212118002,""datestring"":""24/6/2024 下午2:55:18""},{""timestamp"":1719212142921,""datestring"":""24/6/2024 下午2:55:42""},{""timestamp"":1719212170790,""datestring"":""24/6/2024 下午2:56:10""},{""timestamp"":1719212200667,""datestring"":""24/6/2024 下午2:56:40""},{""timestamp"":1719212231257,""datestring"":""24/6/2024 下午2:57:11""}]",,1719211986918,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240624-254143-34443444g-step1"",""20240624-462956-34443444g-step2"",""20240624-237098-34443444g-step3"",""20240624-947463-34443444g-step4"",""20240624-278583-34443444g-step5"",""20240624-906577-34443444g-step6"",""20240624-124434-34443444g-step7""]",34443444g,ABCT1103,[2]
,667918e7fd02f933be6aca15,SO,2024-06-24T07:01:25.870Z,,BSc(Hons)ASTC,"[{""timestamp"":1719212321809,""datestring"":""24/6/2024 下午2:58:41""},{""timestamp"":1719212349430,""datestring"":""24/6/2024 下午2:59:09""},{""timestamp"":1719212373145,""datestring"":""24/6/2024 下午2:59:33""},{""timestamp"":1719212400657,""datestring"":""24/6/2024 下午3:00:00""},{""timestamp"":1719212430283,""datestring"":""24/6/2024 下午3:00:30""},{""timestamp"":1719212454986,""datestring"":""24/6/2024 下午3:00:54""},{""timestamp"":1719212485789,""datestring"":""24/6/2024 下午3:01:25""}]",,1719212263829,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240624-359412-45553555g-step1"",""20240624-659458-45553555g-step2"",""20240624-239985-45553555g-step3"",""20240624-354687-45553555g-step4"",""20240624-302237-45553555g-step5"",""20240624-444130-45553555g-step6"",""20240624-190736-45553555g-step7""]",45553555g,SO4013,[1]
,667919fdfd02f933be6aca16,HTI,2024-06-24T07:08:03.815Z,,BA(Hons)SW,"[{""timestamp"":1719212651412,""datestring"":""24/6/2024 下午3:04:11""},{""timestamp"":1719212689561,""datestring"":""24/6/2024 下午3:04:49""},{""timestamp"":1719212731140,""datestring"":""24/6/2024 下午3:05:31""},{""timestamp"":1719212761032,""datestring"":""24/6/2024 下午3:06:01""},{""timestamp"":1719212805773,""datestring"":""24/6/2024 下午3:06:45""},{""timestamp"":1719212853067,""datestring"":""24/6/2024 下午3:07:33""},{""timestamp"":1719212883729,""datestring"":""24/6/2024 下午3:08:03""}]",,1719212541779,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240624-926317-45556777g-step1"",""20240624-983337-45556777g-step2"",""20240624-691899-45556777g-step3"",""20240624-295139-45556777g-step4"",""20240624-970355-45556777g-step5"",""20240624-723558-45556777g-step6"",""20240624-472570-45556777g-step7""]",45556777g,ABCT1103,[4]
,66791e84fd02f933be6aca17,HTI,2024-06-24T07:23:33.155Z,,BA(Hons)ASS (SW/SPSE),"[{""timestamp"":1719213731175,""datestring"":""24/6/2024 下午3:22:11""},{""timestamp"":1719213750458,""datestring"":""24/6/2024 下午3:22:30""},{""timestamp"":1719213762828,""datestring"":""24/6/2024 下午3:22:42""},{""timestamp"":1719213774364,""datestring"":""24/6/2024 下午3:22:54""},{""timestamp"":1719213785981,""datestring"":""24/6/2024 下午3:23:05""},{""timestamp"":1719213801008,""datestring"":""24/6/2024 下午3:23:21""},{""timestamp"":1719213813074,""datestring"":""24/6/2024 下午3:23:33""}]",,1719213700930,"[{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240624-850674-56665666g-step1"",""20240624-423794-56665666g-step2"",""20240624-199971-56665666g-step3"",""20240624-734414-56665666g-step4"",""20240624-144908-56665666g-step5"",""20240624-295272-56665666g-step6"",""20240624-672644-56665666g-step7""]",56665666g,SO4013,[3]
,667920d4fd02f933be6aca18,HTI,2024-06-24T07:34:38.281Z,,BA(Hons)SPSE,"[{""timestamp"":1719214315369,""datestring"":""24/6/2024 下午3:31:55""},{""timestamp"":1719214338364,""datestring"":""24/6/2024 下午3:32:18""},{""timestamp"":1719214387202,""datestring"":""24/6/2024 下午3:33:07""},{""timestamp"":1719214401414,""datestring"":""24/6/2024 下午3:33:21""},{""timestamp"":1719214422239,""datestring"":""24/6/2024 下午3:33:42""},{""timestamp"":1719214460171,""datestring"":""24/6/2024 下午3:34:20""},{""timestamp"":1719214478200,""datestring"":""24/6/2024 下午3:34:38""}]",,1719214292191,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""GOOD""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240624-334945-45554555g-step1"",""20240624-657316-45554555g-step2"",""20240624-652660-45554555g-step3"",""20240624-315270-45554555g-step4"",""20240624-741501-45554555g-step5"",""20240624-435130-45554555g-step6"",""20240624-660917-45554555g-step7""]",45554555g,ABCT1103,[1.5]
,667c080ffd02f933be6aca19,HTI,2024-06-26T12:28:06.951Z,,BA(Hons)SW,"[{""timestamp"":1719404758901,""datestring"":""26/6/2024 下午8:25:58""},{""timestamp"":1719404779065,""datestring"":""26/6/2024 下午8:26:19""},{""timestamp"":1719404798001,""datestring"":""26/6/2024 下午8:26:38""},{""timestamp"":1719404822443,""datestring"":""26/6/2024 下午8:27:02""},{""timestamp"":1719404846971,""datestring"":""26/6/2024 下午8:27:26""},{""timestamp"":1719404865777,""datestring"":""26/6/2024 下午8:27:45""},{""timestamp"":1719404886857,""datestring"":""26/6/2024 下午8:28:06""}]",,1719404559173,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""GOOD""}]","[""20240626-321104-23332231d-step1"",""20240626-830659-23332231d-step2"",""20240626-470217-23332231d-step3"",""20240626-463593-23332231d-step4"",""20240626-948888-23332231d-step5"",""20240626-649603-23332231d-step6"",""20240626-801689-23332231d-step7""]",23332231d,ABCT1103,[3.5]
,667c0984fd02f933be6aca1a,SO,2024-06-26T12:31:58.500Z,,BA(Hons)SW,"[{""timestamp"":1719404976087,""datestring"":""26/6/2024 下午8:29:36""},{""timestamp"":1719404996072,""datestring"":""26/6/2024 下午8:29:56""},{""timestamp"":1719405016981,""datestring"":""26/6/2024 下午8:30:16""},{""timestamp"":1719405040728,""datestring"":""26/6/2024 下午8:30:40""},{""timestamp"":1719405070465,""datestring"":""26/6/2024 下午8:31:10""},{""timestamp"":1719405090394,""datestring"":""26/6/2024 下午8:31:30""},{""timestamp"":1719405118419,""datestring"":""26/6/2024 下午8:31:58""}]",,1719404932526,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240626-936765-45556555d-step1"",""20240626-297823-45556555d-step2"",""20240626-896656-45556555d-step3"",""20240626-299305-45556555d-step4"",""20240626-606566-45556555d-step5"",""20240626-947974-45556555d-step6"",""20240626-312219-45556555d-step7""]",45556555d,ABCT1103,[2]
,667c0c07fd02f933be6aca1b,HTI,2024-06-26T12:41:20.035Z,,BA(Hons)ASS (SW/SPSE),"[{""timestamp"":1719405605322,""datestring"":""26/6/2024 下午8:40:05""},{""timestamp"":1719405616086,""datestring"":""26/6/2024 下午8:40:16""},{""timestamp"":1719405628332,""datestring"":""26/6/2024 下午8:40:28""},{""timestamp"":1719405640822,""datestring"":""26/6/2024 下午8:40:40""},{""timestamp"":1719405654446,""datestring"":""26/6/2024 下午8:40:54""},{""timestamp"":1719405667043,""datestring"":""26/6/2024 下午8:41:07""},{""timestamp"":1719405679953,""datestring"":""26/6/2024 下午8:41:19""}]",,1719405575841,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""},{""Step"":""PERFECT""}]","[""20240626-988882-34445444d-step1"",""20240626-442083-34445444d-step2"",""20240626-364345-34445444d-step3"",""20240626-738061-34445444d-step4"",""20240626-893143-34445444d-step5"",""20240626-716902-34445444d-step6"",""20240626-236556-34445444d-step7""]",34445444d,52355-SY,[5]
,667c0cb3fd02f933be6aca1c,HTI,2024-06-26T12:44:01.127Z,,BSc(Hons) MLS,"[{""timestamp"":1719405772466,""datestring"":""26/6/2024 下午8:42:52""},{""timestamp"":1719405783568,""datestring"":""26/6/2024 下午8:43:03""},{""timestamp"":1719405794641,""datestring"":""26/6/2024 下午8:43:14""},{""timestamp"":1719405806606,""datestring"":""26/6/2024 下午8:43:26""},{""timestamp"":1719405817923,""datestring"":""26/6/2024 下午8:43:37""},{""timestamp"":1719405829250,""datestring"":""26/6/2024 下午8:43:49""},{""timestamp"":1719405841044,""datestring"":""26/6/2024 下午8:44:01""}]",,1719405747096,"[{""Step"":""PERFECT""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240626-805590-45556555g-step1"",""20240626-615071-45556555g-step2"",""20240626-561371-45556555g-step3"",""20240626-545415-45556555g-step4"",""20240626-827119-45556555g-step5"",""20240626-730966-45556555g-step6"",""20240626-118690-45556555g-step7""]",45556555g,ABCT1103,[2]
,667c0d31fd02f933be6aca1d,SO,2024-06-26T12:46:01.323Z,,BA(Hons)ASS (SW/SPSE),"[{""timestamp"":1719405893689,""datestring"":""26/6/2024 下午8:44:53""},{""timestamp"":1719405904714,""datestring"":""26/6/2024 下午8:45:04""},{""timestamp"":1719405915890,""datestring"":""26/6/2024 下午8:45:15""},{""timestamp"":1719405927218,""datestring"":""26/6/2024 下午8:45:27""},{""timestamp"":1719405938607,""datestring"":""26/6/2024 下午8:45:38""},{""timestamp"":1719405950165,""datestring"":""26/6/2024 下午8:45:50""},{""timestamp"":1719405961242,""datestring"":""26/6/2024 下午8:46:01""}]",,1719405873301,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240626-854435-55555555d-step1"",""20240626-972455-55555555d-step2"",""20240626-126538-55555555d-step3"",""20240626-209486-55555555d-step4"",""20240626-293241-55555555d-step5"",""20240626-485733-55555555d-step6"",""20240626-330073-55555555d-step7""]",55555555d,52355-SY,[2]
,667cd837fd02f933be6aca1e,ABCT,2024-06-27T03:12:42.639Z,,BSc(Hons)BCT,"[{""timestamp"":1719457893649,""datestring"":""27/6/2024 上午11:11:33""},{""timestamp"":1719457904819,""datestring"":""27/6/2024 上午11:11:44""},{""timestamp"":1719457916193,""datestring"":""27/6/2024 上午11:11:56""},{""timestamp"":1719457927737,""datestring"":""27/6/2024 上午11:12:07""},{""timestamp"":1719457939419,""datestring"":""27/6/2024 上午11:12:19""},{""timestamp"":1719457950926,""datestring"":""27/6/2024 上午11:12:30""},{""timestamp"":1719457962557,""datestring"":""27/6/2024 上午11:12:42""}]",,1719457847233,"[{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240627-258925-21097579D-step1"",""20240627-865966-21097579D-step2"",""20240627-896162-21097579D-step3"",""20240627-776376-21097579D-step4"",""20240627-466907-21097579D-step5"",""20240627-917265-21097579D-step6"",""20240627-859608-21097579D-step7""]",21097579D,ABCT1103,[2]
,667cdce2fd02f933be6aca1f,ABCT,2024-06-27T03:32:31.942Z,,BSc(Hons)BCT,"[{""timestamp"":1719459082571,""datestring"":""27/6/2024 上午11:31:22""},{""timestamp"":1719459094437,""datestring"":""27/6/2024 上午11:31:34""},{""timestamp"":1719459105828,""datestring"":""27/6/2024 上午11:31:45""},{""timestamp"":1719459116988,""datestring"":""27/6/2024 上午11:31:56""},{""timestamp"":1719459128639,""datestring"":""27/6/2024 上午11:32:08""},{""timestamp"":1719459140131,""datestring"":""27/6/2024 上午11:32:20""},{""timestamp"":1719459151861,""datestring"":""27/6/2024 上午11:32:31""}]",,1719459042310,"[{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""FAIL""},{""Step"":""FAIL""}]","[""20240627-934416-20096887D-step1"",""20240627-512758-20096887D-step2"",""20240627-827777-20096887D-step3"",""20240627-543975-20096887D-step4"",""20240627-159583-20096887D-step5"",""20240627-196444-20096887D-step6"",""20240627-900350-20096887D-step7""]",20096887D,ABCT1103,[1]
,667cdfdbfd02f933be6aca20,HTI,2024-06-27T03:44:51.705Z,,BA(Hons)SW,"[{""timestamp"":1719459821962,""datestring"":""27/6/2024 上午11:43:41""},{""timestamp"":1719459833293,""datestring"":""27/6/2024 上午11:43:53""},{""timestamp"":1719459844852,""datestring"":""27/6/2024 上午11:44:04""},{""timestamp"":1719459856518,""datestring"":""27/6/2024 上午11:44:16""},{""timestamp"":1719459868345,""datestring"":""27/6/2024 上午11:44:28""},{""timestamp"":1719459879710,""datestring"":""27/6/2024 上午11:44:39""},{""timestamp"":1719459891624,""datestring"":""27/6/2024 上午11:44:51""}]",,1719459803140,"[{""Step"":""FAIL""},{""Step"":""GOOD""},{""Step"":""FAIL""},{""Step"":""FAIL""},{""Step"":""PERFECT""},{""Step"":""PERFECT""},{""Step"":""FAIL""}]","[""20240627-358530-12345432g-step1"",""20240627-639733-12345432g-step2"",""20240627-689170-12345432g-step3"",""20240627-246007-12345432g-step4"",""20240627-670822-12345432g-step5"",""20240627-221967-12345432g-step6"",""20240627-651807-12345432g-step7""]",12345432g,SO4013,[2.5]
